topic,variable,year,Wales,Isle of Anglesey,Gwynedd,Conwy,Denbighshire,Flintshire,Wrexham,Powys,Ceredigion,Pembrokeshire,Carmarthenshire,Swansea,Neath Port Talbot,Bridgend,Vale of Glamorgan,Rhondda Cynon Taf,Merthyr Tydfil,Caerphilly,Blaenau Gwent,Torfaen,Monmouthshire,Newport,Cardiff,discipline
modelling_measurement,funding,2014_2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Environmental Sciences
museums_exhibitions,funding,2014_2015,43106.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43106.0,Arts and Humanities
neuroscience,funding,2014_2015,2093372.0,0.0,316081.0,0.0,0.0,0.0,0.0,0.0,254896.0,0.0,0.0,621003.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,901392.0,Life Sciences
nuclear_physics_solar,funding,2014_2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Physics
optics_photonics_imaging,funding,2014_2015,986306.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,986306.0,Engineering and Technology
particle_physics,funding,2014_2015,1164435.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1164435.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Physics
performance,funding,2014_2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Arts and Humanities
philosophy,funding,2014_2015,68033.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68033.0,Arts and Humanities
phisiology,funding,2014_2015,346293.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,346293.0,Life Sciences
physics_applications,funding,2014_2015,60952.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60952.0,Physics
plant_biology,funding,2014_2015,5110706.0,0.0,1047190.0,0.0,0.0,0.0,0.0,0.0,3835815.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,227701.0,Life Sciences
policy_application,funding,2014_2015,111487.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111487.0,Social Sciences
political_science,funding,2014_2015,536208.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60870.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,475338.0,Social Sciences
process_mechanical_engineering,funding,2014_2015,173269.0,0.0,75005.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98264.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Engineering and Technology
psychology,funding,2014_2015,1291122.0,0.0,28325.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1262797.0,Social Sciences
public_engagement,funding,2014_2015,161669.0,0.0,6292.0,0.0,0.0,20000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135377.0,Physics
public_health_disease_control,funding,2014_2015,686012.0,0.0,51940.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,292590.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,341482.0,Life Sciences
public_health_policy,funding,2014_2015,6135113.0,0.0,1354700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4780413.0,Medical Science
social_history,funding,2014_2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Arts and Humanities
sociology,funding,2014_2015,6193259.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6193259.0,Social Sciences
systems_devices,funding,2014_2015,4299887.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4077495.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,222392.0,Mathematics and Computing
systems_infrastructure,funding,2014_2015,4367914.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,727954.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3639960.0,Engineering and Technology
therapeutics,funding,2014_2015,690656.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,690656.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Medical Science
